Song_ID,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Mood
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4,joy
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4,joy
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),"Social House, Lil Yachty",0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,164640,4,joy
3Z7CaxQkqbIs1rewKi6v4W,Hot In It,"Tiësto, Charli XCX",0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817,4,joy
2MlOUXmcofMackX3bxfSwi,Jerusalema (feat. Nomcebo Zikode),"Master KG, Nomcebo Zikode",0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,342613,4,joy
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,Jonas Brothers,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645,4,joy
6sZo5nJIsFWXefRCCexpx0,Never Gonna Not Dance Again,P!nk,0.668,0.802,5,-4.005,0,0.0917,0.0273,0.0,0.163,0.769,113.796,225789,4,joy
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,"Megan Thee Stallion, Dua Lipa",0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,201334,4,joy
2aXC0fD6qziwlOZZqhCqTd,Dive,"Hot Shade, Mike Perry, Chris James",0.654,0.787,4,-4.999,1,0.0502,0.00515,0.0,0.144,0.409,123.979,164490,4,joy
44JSreJxvgl3CxLo5MoQL0,Anyone For You (Tiger Lily),George Ezra,0.662,0.807,10,-3.285,1,0.0411,0.293,3.55e-06,0.189,0.772,103.031,187682,4,joy
2UbVnbE5FH6008mAm6Mmgw,Run,OneRepublic,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,169011,4,joy
6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,"P!nk, Willow Sage Hart",0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,141050,4,joy
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867,4,joy
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,4,joy
4NBTZtAt1F13VvlSKe6KTl,This Feeling,"The Chainsmokers, Kelsea Ballerini",0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947,4,joy
7MC4XR9M9amdmKQr2iDF7i,Iko Iko (My Bestie),"Justin Wellington, Small Jam",0.862,0.753,5,-5.356,1,0.0625,0.131,2.01e-06,0.077,0.827,105.039,182857,4,joy
0939D7aT18uBDS2MTjWzct,Higher Power,Coldplay,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295,4,joy
4cacyP5c3PMlfnyjpg13xW,Betty (Get Money),Yung Gravy,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,146471,4,joy
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,joy
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4,joy
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4,joy
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,4,joy
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,151667,4,joy
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,183440,4,joy
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,230400,4,joy
1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),Kate Bush,0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,298933,4,joy
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4,joy
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733,4,joy
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,4,joy
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4,joy
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4,joy
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,183307,4,joy
1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,Sade,0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693,4,joy
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),"Santana, The Product G&B",0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973,4,joy
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,joy
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,4,joy
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,4 Non Blondes,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,295533,4,joy
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,Fleetwood Mac,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4,joy
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,231333,4,joy
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,4,joy
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Electric Light Orchestra,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373,4,joy
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,242947,4,joy
745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,165000,4,joy
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307,4,joy
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,238733,4,joy
75FYqcxt1YEAtqDLrOeIJn,Three Little Birds,Bob Marley & The Wailers,0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126,180267,4,joy
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,"Elton John, Kiki Dee",0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440,4,joy
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,272293,4,joy
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4,joy
3kXoKlD84c6OmIcOLfrfEs,September,"Earth, Wind & Fire",0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,216022,4,joy
0GO8y8jQk1PkHzS31d699N,Tongue Tied,GROUPLOVE,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,4,joy
0pUVeEgZuNyFzIMKp67RbS,Eyes Without A Face,Billy Idol,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,299240,4,joy
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,516893,4,joy
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,232693,4,joy
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4,joy
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,4,joy
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,227267,4,joy
7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,Redbone,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933,4,joy
4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,Don Henley,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,288733,4,joy
2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,0.675,0.597,5,-11.329,1,0.0337,0.0534,0.0,0.0986,0.828,108.875,161160,4,joy
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,4,joy
3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),Simple Minds,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,263040,4,joy
0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,George Michael,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200,4,joy
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,joy
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840,4,joy
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227,4,joy
4JGKZS7h4Qa16gOU3oNETV,Dreams,The Cranberries,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560,4,joy
2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,186827,4,joy
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Rupert Holmes,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,276493,4,joy
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,280000,4,joy
4bEb3KE4mSKlTFjtWJQBqO,Don't Stop - 2004 Remaster,Fleetwood Mac,0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,193347,4,joy
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,300773,4,joy
3MrWxJaD2AT0W9DjWF64Vm,Come On Eileen,Dexys Midnight Runners,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02e-06,0.259,0.782,106.61,287307,4,joy
4dyx5SzxPPaD8xQIid5Wjj,Young Folks,Peter Bjorn and John,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,276693,4,joy
1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,264504,4,joy
0jvN7eQJJt4nxQzgQfZ1SP,Spirit In The Sky,Norman Greenbaum,0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,242893,4,joy
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,199396,4,joy
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,260573,4,joy
3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,The Monkees,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,167373,4,joy
1QbOvACeYanja5pbnJbAmk,"Take Me Home, Country Roads",John Denver,0.38,0.43,9,-12.564,1,0.0288,0.546,1.71e-05,0.188,0.547,82.204,197813,4,joy
3mRM4NM8iO7UBqrSigCQFH,Stayin' Alive,Bee Gees,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373,4,joy
1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,The Supremes,0.63,0.711,10,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,167933,4,joy
67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),The Proclaimers,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,219467,4,joy
6QhXQOpyYvbpdbyjgAqKdY,Cecilia,Simon & Garfunkel,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,174827,4,joy
27L8sESb3KR79asDUBu8nW,Stacy's Mom,Fountains Of Wayne,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,197987,4,joy
5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,Elton John,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322549,4,joy
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,209413,4,joy
4uOKFydzAejjSFqYbv1XPt,Red Red Wine,UB40,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183733,4,joy
5xC8uOesnn0udeXAYlAnoY,Alright,Supergrass,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,4,joy
1x1XQqhBViz4opcpwc7FVs,Reelin' In The Years,Steely Dan,0.494,0.54,2,-17.34,1,0.0348,0.154,0.0,0.0878,0.723,134.976,277468,4,joy
6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,Paul Simon,0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307,164813,4,joy
6VnpKLtfNH4Dk09YSGPSyR,It Ain't Over 'Til It's Over,Lenny Kravitz,0.679,0.568,6,-10.74,1,0.0423,0.422,0.00928,0.322,0.93,159.69,242640,4,joy
5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,0.555,0.757,1,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,221840,4,joy
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"Rema, Selena Gomez",0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,239318,4,joy
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,joy
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold",0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,176440,3,joy
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,265493,4,joy
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4,joy
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4,joy
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,"Lost Frequencies, Calum Scott",0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4,joy
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,192841,4,joy
54ipXppHLA8U4yqpOFTUhr,Bones,Imagine Dragons,0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061,165265,4,joy
0rzaRSujxA0bKyjJl6vHYq,Satellite,Harry Styles,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577,4,joy
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4,joy
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4,joy
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, Jung Kook, BTS",0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487,4,joy
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,4,joy
4FWbsd91QSvgr1dSWwW51e,TRUSTFALL,P!nk,0.636,0.888,8,-3.889,1,0.0945,0.00162,0.000216,0.147,0.25,122.032,237200,4,joy
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,joy
07fbDnkKdZGk1gLvknxrns,RUNAWAY,OneRepublic,0.624,0.684,3,-5.507,0,0.0513,0.0336,0.0,0.0771,0.75,163.033,143265,4,joy
5YqEzk3C5c3UZ1D5fJUlXA,Sunroof,"Nicky Youre, dazy",0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,163026,4,joy
1jEBSDN5vYViJQr78W7jr2,Light Switch,Charlie Puth,0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,187704,4,joy
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4,joy
4zrKN5Sv8JS5mqnbVcsul7,Celestial,Ed Sheeran,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,209027,4,joy
5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),"Alesso, Katy Perry",0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,161267,4,joy
0hIDcUm3mJEn4gNo2ocLM5,Meltdown,Niall Horan,0.59,0.867,4,-4.053,1,0.0649,0.00721,0.0,0.355,0.758,89.52,153038,4,joy
2f0pn9DkEJwAzXApnFh5cr,Someone To You,BANNERS,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,219801,4,joy
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4,joy
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4,joy
1l4iQsOZ5sOXZPMQLvouaB,Coast (feat. Anderson .Paak),"Hailee Steinfeld, Anderson .Paak",0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720,4,joy
4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Jax,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,176125,4,joy
31qCy5ZaophVA81wtlwLc4,Anyone,Justin Bieber,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4,joy
6w8ZPYdnGajyfPddTWdthN,Can I Get It,Adele,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,210384,4,joy
5C8ySsx3AT121g24uYR823,NO BAD DAYS (feat. Collett),"Macklemore, Collett",0.769,0.858,8,-6.01,1,0.15,0.117,0.0186,0.157,0.86,160.049,173453,4,joy
7eQHxigpuDJjCG50JyzU8v,Butterflies,"MAX, Ali Gatie",0.7,0.613,11,-4.041,1,0.0408,0.385,0.0,0.0887,0.42,88.084,191250,4,joy
2zBDKzqa6sdxeI0fC6OWIC,Fly Away,Tones And I,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,178157,4,joy
3jHBgKdLCf46aP3HRI0WYv,World's Smallest Violin,AJR,0.68,0.696,5,-6.977,1,0.051,0.116,0.0,0.607,0.684,115.962,180743,4,joy
0NmuYnjETG3u3qx0OmEJev,Lil Bit,"Nelly, Florida Georgia Line",0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,4,joy
2xPV95cfbyusygMTxpa3SW,You,Dan + Shay,0.544,0.572,0,-6.205,1,0.0319,0.118,0.0,0.234,0.52,169.885,196253,4,joy
3BLWGYOcy1svvsBByeFxLh,Wonder Woman,John Legend,0.628,0.476,0,-4.947,1,0.0352,0.417,0.0,0.121,0.336,147.915,168562,4,joy
5c6lM2zjAF6MFoD8C1hiBr,Clarity,Vance Joy,0.552,0.873,0,-6.065,1,0.0464,0.00137,0.000273,0.0966,0.62,125.059,227240,4,joy
4Hn4zAkBUaNnT8m9p7cYaf,Joy,Andy Grammer,0.675,0.793,2,-6.0,1,0.157,0.108,0.0,0.103,0.233,111.907,193621,4,joy
3IHaiorYWOcr8Kzs85PWF7,CUFF IT,Beyoncé,0.745,0.729,4,-5.573,0,0.221,0.0558,0.0,0.0589,0.629,115.028,225389,4,joy
78q4ESvMkPVJzHAV11LAGE,Little Bit of Love,Tom Grennan,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,226268,4,joy
3lxias37bJGSqIOLkQBJF9,favorite kind of high,Kelly Clarkson,0.747,0.802,11,-5.859,1,0.0346,0.0117,0.0102,0.275,0.552,120.012,175247,4,joy
4xYlpJPENfM4DT0rUYFqSP,I Feel Like Dancing,Jason Mraz,0.812,0.706,4,-6.054,0,0.0709,0.0412,0.0,0.107,0.621,112.002,218702,4,joy
5lHxARJJrZc3ss4ZVmGWfz,Big Energy,Latto,0.935,0.81,11,-3.838,0,0.117,0.0401,0.0,0.349,0.787,106.028,173182,4,joy
75nZ4W6quZhI55LKiqCXWh,By and By,Caamp,0.584,0.474,9,-7.981,1,0.0258,0.796,2.69e-06,0.115,0.332,101.457,280795,4,joy
5g7rJvWYVrloJZwKiShqlS,Dirty Paws,Of Monsters and Men,0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,278373,4,joy
2XHznZZIWLkh7xO3WQAjpp,Letting Go,Angie McMahon,0.485,0.753,10,-6.652,1,0.0548,0.443,0.00912,0.121,0.601,170.043,210382,4,joy
34L5OwGhNUKJOG7fgR4ain,On a Roll,Drew Holcomb & The Neighbors,0.611,0.6,10,-7.296,1,0.0401,0.233,0.0015,0.164,0.309,119.987,264147,4,joy
6GuyIXoGIaTw1Pg6Ug9enJ,Find Your People,Drew Holcomb & The Neighbors,0.678,0.526,5,-7.292,1,0.0281,0.329,0.0,0.302,0.492,87.005,194093,4,joy
3imw8kF7wpq1oxYqHw4COo,Cowboy Gangster Politician,Goldie Boutilier,0.668,0.704,4,-7.366,0,0.0331,0.212,0.012,0.108,0.626,129.921,232000,4,joy
2UY1uX2Wt5cj5mUVCa4c3O,Taking Things For Granted,Joy Oladokun,0.594,0.653,11,-7.527,1,0.0352,0.427,0.00169,0.168,0.675,141.893,216167,4,joy
3vUn7FE3ZaQgJmkhIrIirF,The Cave,Mumford & Sons,0.594,0.51,4,-9.621,1,0.0383,0.047,7.27e-05,0.0959,0.368,141.979,217984,4,joy
7tOqak4EI2F6D1x6Qa1FnL,Down In The Dirt,The Revivalists,0.709,0.687,4,-6.675,0,0.0313,0.0797,0.000522,0.133,0.45,105.014,215173,4,joy
2MQhTbX792AT6YyzwLz9dt,Sedona,Houndmouth,0.394,0.654,3,-8.243,1,0.0346,0.0404,6.96e-05,0.112,0.264,135.188,239881,4,joy
47KDDZgFiX1w6RFOuLXsSn,Tomorrow,Shakey Graves,0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,240587,3,joy
29jtZGdgpE2lWm2mkIt6HS,Mess Is Mine,Vance Joy,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,223640,1,joy
